1978-07-01 00:00:00;102.657
1978-08-01 00:00:00;105.153
1978-09-01 00:00:00;105.290
1978-10-01 00:00:00;103.682
1978-11-01 00:00:00;104.368
1978-12-01 00:00:00;104.493
1979-01-01 00:00:00;102.985
1979-02-01 00:00:00;102.535
1979-03-01 00:00:00;101.285
1979-04-01 00:00:00; 99.213
1979-05-01 00:00:00; 99.950
1979-06-01 00:00:00; 97.617
1979-07-01 00:00:00; 97.721
1979-08-01 00:00:00; 95.431
1979-09-01 00:00:00; 96.330
1979-10-01 00:00:00; 98.040
1979-11-01 00:00:00; 98.151
1979-12-01 00:00:00; 99.996
1980-01-01 00:00:00; 99.556
1980-02-01 00:00:00; 98.884
1980-03-01 00:00:00;100.246
1980-04-01 00:00:00; 98.533
1980-05-01 00:00:00; 98.581
1980-06-01 00:00:00; 95.724
1980-07-01 00:00:00; 95.733
1980-08-01 00:00:00; 96.059
1980-09-01 00:00:00; 95.996
1980-10-01 00:00:00; 94.184
1980-11-01 00:00:00; 92.620
1980-12-01 00:00:00; 92.476
1981-01-01 00:00:00; 95.535
1981-02-01 00:00:00; 94.094
1981-03-01 00:00:00; 93.636
1981-04-01 00:00:00; 92.657
1981-05-01 00:00:00; 91.468
1981-06-01 00:00:00; 94.092
1981-07-01 00:00:00; 94.403
1981-08-01 00:00:00; 94.511
1981-09-01 00:00:00; 95.879
1981-10-01 00:00:00; 92.862
1981-11-01 00:00:00; 93.264
1981-12-01 00:00:00; 95.168
1982-01-01 00:00:00; 97.161
1982-02-01 00:00:00; 93.815
1982-03-01 00:00:00; 96.917
1982-04-01 00:00:00; 97.676
1982-05-01 00:00:00; 98.604
1982-06-01 00:00:00; 93.810
1982-07-01 00:00:00; 90.247
1982-08-01 00:00:00; 89.779
1982-09-01 00:00:00; 87.638
1982-10-01 00:00:00; 90.000
1982-11-01 00:00:00; 91.045
1982-12-01 00:00:00; 89.435
1983-01-01 00:00:00; 91.874
1983-02-01 00:00:00; 94.073
1983-03-01 00:00:00; 96.031
1983-04-01 00:00:00; 96.140
1983-05-01 00:00:00; 93.357
1983-06-01 00:00:00; 95.120
1983-07-01 00:00:00; 96.972
1983-08-01 00:00:00; 97.046
1983-09-01 00:00:00; 97.730
1983-10-01 00:00:00; 98.228
1983-11-01 00:00:00; 98.716
1983-12-01 00:00:00; 98.745
1984-01-01 00:00:00; 99.615
1984-02-01 00:00:00; 99.210
1984-03-01 00:00:00; 97.747
1984-04-01 00:00:00; 96.701
1984-05-01 00:00:00; 94.535
1984-06-01 00:00:00; 96.319
1984-07-01 00:00:00; 96.879
1984-08-01 00:00:00; 98.239
1984-09-01 00:00:00; 98.667
1984-10-01 00:00:00; 98.668
1984-11-01 00:00:00; 98.360
1984-12-01 00:00:00; 98.796
1985-01-01 00:00:00; 99.084
1985-02-01 00:00:00;100.575
1985-03-01 00:00:00;100.863
1985-04-01 00:00:00;101.293
1985-05-01 00:00:00;101.666
1985-06-01 00:00:00;102.849
1985-07-01 00:00:00;102.448
1985-08-01 00:00:00;102.478
1985-09-01 00:00:00;103.821
1985-10-01 00:00:00;104.512
1985-11-01 00:00:00;105.666
1985-12-01 00:00:00;104.911
1986-01-01 00:00:00;104.605
1986-02-01 00:00:00;102.666
1986-03-01 00:00:00;104.346
1986-04-01 00:00:00;106.485
1986-05-01 00:00:00;106.799
1986-06-01 00:00:00;106.957
1986-07-01 00:00:00;107.065
1986-08-01 00:00:00;107.197
1986-09-01 00:00:00;107.509
1986-10-01 00:00:00;108.055
1986-11-01 00:00:00;106.519
1986-12-01 00:00:00;108.289
1987-01-01 00:00:00;109.683
1987-02-01 00:00:00;110.043
1987-03-01 00:00:00;110.194
1987-04-01 00:00:00;109.853
1987-05-01 00:00:00;109.151
1987-06-01 00:00:00;107.337
1987-07-01 00:00:00;106.547
1987-08-01 00:00:00;105.617
1987-09-01 00:00:00;104.781
1987-10-01 00:00:00;104.846
1987-11-01 00:00:00;104.080
1987-12-01 00:00:00;104.229
1988-01-01 00:00:00;101.351
1988-02-01 00:00:00;102.387
1988-03-01 00:00:00;102.795
1988-04-01 00:00:00;102.274
1988-05-01 00:00:00;102.530
1988-06-01 00:00:00;102.117
1988-07-01 00:00:00;100.289
1988-08-01 00:00:00;100.346
1988-09-01 00:00:00;100.257
1988-10-01 00:00:00; 99.866
1988-11-01 00:00:00; 99.482
1988-12-01 00:00:00; 96.859
1989-01-01 00:00:00; 95.604
1989-02-01 00:00:00; 95.291
1989-03-01 00:00:00; 90.822
1989-04-01 00:00:00; 91.741
1989-05-01 00:00:00; 90.033
1989-06-01 00:00:00; 90.743
1989-07-01 00:00:00; 93.583
1989-08-01 00:00:00; 92.291
1989-09-01 00:00:00; 91.171
1989-10-01 00:00:00; 89.273
1989-11-01 00:00:00; 87.094
1989-12-01 00:00:00; 88.602
1990-01-01 00:00:00; 90.321
1990-02-01 00:00:00; 90.690
1990-03-01 00:00:00; 89.543
1990-04-01 00:00:00; 87.769
1990-05-01 00:00:00; 87.435
1990-06-01 00:00:00; 87.256
1990-07-01 00:00:00; 89.679
1990-08-01 00:00:00; 89.202
1990-09-01 00:00:00; 90.887
1990-10-01 00:00:00; 92.509
1990-11-01 00:00:00; 93.825
1990-12-01 00:00:00; 94.072
1991-01-01 00:00:00; 96.241
1991-02-01 00:00:00; 96.812
1991-03-01 00:00:00; 90.348
1991-04-01 00:00:00; 91.152
1991-05-01 00:00:00; 91.678
1991-06-01 00:00:00; 81.308
1991-07-01 00:00:00; 81.999
1991-08-01 00:00:00; 87.121
1991-09-01 00:00:00; 91.209
1991-10-01 00:00:00; 92.237
1991-11-01 00:00:00; 92.524
1991-12-01 00:00:00; 94.137
