DAILY SUNSPOT NUMBER DATA downloaded from HVO: 
column 1 - Date in fraction of year 
column 2 - Daily total sunspot number. 
column 3 - Daily standard deviation of the input sunspot numbers from individual stations.

2000.570	181.0	7.1
2000.572	172.0	10.0
2000.575	162.0	5.9
2000.578	161.0	4.9
2000.581	134.0	8.7
2000.583	147.0	7.9
2000.586	152.0	10.1
2000.589	148.0	9.3
2000.592	152.0	8.6
2000.594	199.0	10.8
2000.597	198.0	7.1
2000.600	227.0	8.6
2000.603	194.0	10.9
2000.605	177.0	7.2
2000.608	213.0	10.0
2000.611	228.0	13.1
2000.614	235.0	12.2
2000.616	243.0	10.7
2000.619	282.0	12.9
2000.622	253.0	11.3
2000.624	246.0	13.7
2000.627	210.0	14.4
2000.630	194.0	9.6
2000.633	184.0	10.2
2000.635	147.0	7.7
2000.638	106.0	7.1
2000.641	93.0	5.2
2000.644	93.0	4.6
2000.646	106.0	7.3
2000.649	112.0	5.8
2000.652	109.0	4.9
2000.655	156.0	5.6
2000.657	183.0	6.9
2000.660	191.0	6.7
2000.663	199.0	7.6
2000.666	217.0	9.1
2000.668	202.0	8.1
2000.671	168.0	8.7
2000.674	182.0	9.6
2000.677	191.0	10.3
2000.679	162.0	10.7
2000.682	162.0	5.5
2000.685	156.0	7.6
2000.688	121.0	6.7
2000.690	90.0	6.6
2000.693	60.0	7.6
2000.696	37.0	8.9
2000.699	50.0	7.2
2000.701	78.0	10.6
2000.704	85.0	7.0
2000.707	109.0	6.2
2000.709	121.0	8.2
2000.712	154.0	8.1
2000.715	159.0	11.5
2000.718	172.0	11.3
2000.720	176.0	10.8
2000.723	195.0	15.0
2000.726	202.0	18.4
2000.729	227.0	22.0
2000.731	232.0	24.8
2000.734	218.0	9.8
2000.737	229.0	11.6
2000.740	230.0	11.5
2000.742	202.0	7.4
2000.745	169.0	6.4
2000.748	142.0	6.7
2000.750	164.0	6.6
2000.753	218.0	10.5
2000.756	227.0	11.9
2000.759	214.0	11.0
2000.761	183.0	10.0
2000.764	138.0	7.0
2000.767	94.0	5.3
2000.770	103.0	8.6
2000.772	101.0	5.1
2000.775	81.0	4.7
2000.778	117.0	7.3
2000.781	174.0	7.3
2000.783	173.0	10.7
2000.786	148.0	9.2
2000.789	118.0	8.0
2000.791	131.0	5.3
2000.794	138.0	4.5
2000.797	135.0	4.9
2000.800	128.0	8.0
2000.802	134.0	7.6
2000.805	138.0	12.7
2000.808	127.0	9.5
2000.811	121.0	5.4
2000.813	117.0	5.0
2000.816	125.0	6.6
2000.819	104.0	6.4
2000.822	114.0	8.5
2000.824	151.0	6.3
2000.827	161.0	6.1
2000.830	154.0	8.8
2000.833	158.0	5.5
2000.834	207.0	13.3
2000.837	218.0	11.8
2000.840	209.0	9.7
2000.843	192.0	10.4
2000.845	197.0	9.1
2000.848	160.0	8.3
2000.851	181.0	6.7
2000.854	188.0	5.7
2000.856	141.0	6.3
2000.859	149.0	7.4
2000.862	133.0	6.9
2000.865	107.0	4.2
2000.867	104.0	4.4
2000.870	124.0	7.5
2000.873	145.0	7.9
2000.875	141.0	3.9
2000.878	139.0	11.6
2000.881	172.0	7.7
2000.884	185.0	9.1
2000.886	163.0	10.2
2000.889	178.0	10.5
2000.892	167.0	7.9
2000.895	135.0	8.6
2000.897	145.0	8.0
2000.900	109.0	6.9
2000.903	87.0	7.6
2000.906	124.0	8.9
2000.908	157.0	13.3
2000.911	182.0	9.9
2000.914	204.0	11.6
2000.916	159.0	6.4
2000.919	150.0	8.9
2000.922	162.0	9.2
2000.925	99.0	7.6
2000.927	89.0	3.3
2000.930	78.0	6.4
2000.933	93.0	6.5
2000.936	78.0	4.6
2000.938	80.0	4.1
2000.941	85.0	5.7
2000.944	99.0	7.7
2000.947	122.0	5.1
2000.949	157.0	10.0
2000.952	185.0	14.7
2000.955	210.0	10.6
2000.957	199.0	9.3
2000.960	207.0	11.8
2000.963	190.0	7.1
2000.966	162.0	8.4
2000.968	174.0	10.1
2000.971	159.0	9.1
2000.974	147.0	10.8
2000.977	140.0	9.2
2000.979	158.0	10.2
2000.982	148.0	6.1
