YEARLY SUNSPOT NUMBER DATA downloaded from HVO: 
column 1 - Date in fraction of year. 
column 2 - Yearly total sunspot number.
column 3 - Yearly mean standard deviation of the input sunspot numbers.

1950.500	118.9	7.3
1951.500	98.3	6.6
1952.500	45.0	4.5
1953.500	20.1	3.0
1954.500	6.6	1.7
1955.500	54.2	4.9
1956.500	200.7	9.5
1957.500	269.3	11.0
1958.500	261.7	10.8
1959.500	225.1	10.0
1960.500	159.0	8.4
1961.500	76.4	5.8
1962.500	53.4	4.9
1963.500	39.9	4.2
1964.500	15.0	2.6
1965.500	22.0	3.2
1966.500	66.8	5.4
1967.500	132.9	7.7
1968.500	150.0	8.2
1969.500	149.4	8.2
1970.500	148.0	8.1
1971.500	94.4	6.5
1972.500	97.6	6.6
1973.500	54.1	4.9
1974.500	49.2	4.7
1975.500	22.5	3.2
1976.500	18.4	2.9
1977.500	39.3	4.2
1978.500	131.0	7.6
1979.500	220.1	9.9
1980.500	218.9	9.9
1981.500	198.9	13.1
1982.500	162.4	12.1
1983.500	91.0	7.6
1984.500	60.5	5.9
1985.500	20.6	3.7
1986.500	14.8	3.5
1987.500	33.9	3.7
1988.500	123.0	8.4
1989.500	211.1	12.8
1990.500	191.8	11.2
1991.500	203.3	12.7
1992.500	133.0	8.9
1993.500	76.1	5.8
1994.500	44.9	4.4
1995.500	25.1	3.7
1996.500	11.6	3.1
1997.500	28.9	3.6
1998.500	88.3	6.6
1999.500	136.3	9.3
2000.500	173.9	10.1
2001.500	170.4	10.5
2002.500	163.6	9.8
2003.500	99.3	7.1
2004.500	65.3	5.9
2005.500	45.8	4.7
2006.500	24.7	3.5
2007.500	12.6	2.7
2008.500	4.2	2.5
2009.500	4.8	2.5
2010.500	24.9	3.4
2011.500	80.8	6.7
2012.500	84.5	6.7
2013.500	94.0	6.9
2014.500	113.3	8.0
2015.500	69.8	6.4
2016.500	39.8	3.9
2017.500	21.7	2.5
2018.500	7.0	1.1
2019.500	3.6	0.5
2020.500	8.8	4.1
