NEUTRON MONITOR DATA downloaded from HVO:
Selected station: OULU 
column 1 - Date in fraction of year.
column 2 - Time resolution 1 day.

1996.693	107.074
1996.696	107.002
1996.699	107.394
1996.701	107.212
1996.704	107.837
1996.707	108.108
1996.709	108.408
1996.712	108.402
1996.715	108.401
1996.718	108.792
1996.720	108.758
1996.723	108.598
1996.726	108.588
1996.729	108.802
1996.731	108.96
1996.734	108.851
1996.737	108.98
1996.740	108.468
1996.742	109.068
1996.745	109.523
1996.748	109.762
1996.750	110.018
1996.753	109.353
1996.756	108.459
1996.759	108.079
1996.761	108.055
1996.764	107.926
1996.767	107.197
1996.770	107.013
1996.772	106.817
1996.775	107.475
1996.778	107.519
1996.781	107.394
1996.783	107.369
1996.786	107.623
1996.789	108.095
1996.791	108.375
1996.794	108.623
1996.797	108.532
1996.800	108.547
1996.802	108.31
1996.805	108.422
1996.808	107.755
1996.811	107.074
1996.813	107.53
1996.816	107.943
1996.819	108.603
1996.822	109.083
1996.824	108.93
1996.827	107.828
1996.830	107.848
1996.833	108.394
1996.834	107.217
1996.837	106.894
1996.840	106.992
1996.843	106.821
1996.845	106.311
1996.848	107.217
1996.851	107.577
1996.854	107.906
1996.856	107.804
1996.859	107.918
1996.862	107.945
1996.865	107.927
1996.867	107.621
1996.870	106.858
1996.873	107.166
1996.875	107.889
1996.878	108.254
1996.881	108.386
1996.884	108.118
1996.886	108.572
1996.889	108.678
1996.892	109.198
1996.895	109.631
1996.897	110.03
1996.900	109.47
1996.903	108.824
1996.906	108.376
1996.908	108.345
1996.911	107.572
1996.914	106.998
1996.916	107.058
1996.919	106.81
1996.922	106.439
1996.925	106.973
1996.927	107.398
1996.930	107.686
1996.933	107.557
1996.936	107.336
1996.938	107.56
1996.941	107.613
1996.944	108.088
1996.947	108.101
1996.949	108.246
1996.952	108.302
1996.955	108.772
1996.957	108.662
1996.960	108.431
1996.963	108.728
1996.966	109.283
1996.968	109.412
1996.971	109.457
1996.974	109.318
1996.977	109.555
1996.979	108.829
1996.982	108.995
1996.985	108.174
1996.988	108.09
1996.990	107.831
1996.993	107.992
1996.996	108.063
1996.999	107.636
1997.001	107.743
1997.004	107.71
1997.007	108.11
1997.010	108.797
1997.012	108.73
1997.015	108.365
1997.018	108.469
1997.021	108.385
1997.023	108.491
1997.026	109.178
1997.029	108.895
1997.032	108.606
1997.034	108.743
1997.037	108.979
1997.040	109.314
1997.042	109.592
1997.045	110.039
1997.048	110.166
1997.051	110.133
1997.053	109.586
1997.056	109.215
1997.059	109.138
1997.062	109.453
1997.064	109.494
1997.067	109.253
1997.070	108.475
1997.073	108.168
1997.075	108.413
1997.078	108.377
1997.081	108.293
1997.084	109.076
1997.086	109.05
1997.089	108.457
1997.092	108.745
1997.095	108.9
1997.097	109.214
1997.100	108.817
1997.103	109.129
1997.106	109.246
1997.108	108.754
1997.111	108.234
1997.114	109.023
1997.117	110.027
1997.119	109.95
1997.122	110.127
1997.125	109.878
1997.127	109.513
1997.130	109.519
1997.133	108.89
1997.136	108.949
1997.138	109.198
1997.141	109.001
1997.144	109.357
1997.147	109.148
1997.149	109.214
1997.152	109.539
1997.155	109.765
1997.158	109.509
1997.160	108.402
1997.163	107.908
1997.166	108.056
1997.169	108.586
1997.172	108.75
1997.174	108.644
1997.177	108.567
1997.180	108.358
1997.183	108.869
1997.185	109.045
1997.188	109.267
1997.191	109.202
1997.194	109.344
1997.196	110.509
1997.199	111.292
1997.202	110.817
1997.204	110.586
1997.207	110.01
1997.210	109.608
1997.213	109.192
1997.215	109.398
1997.218	109.433
1997.221	109.715
1997.224	109.592
1997.226	109.705
1997.229	109.659
1997.232	109.633
1997.235	109.499
1997.237	109.373
1997.240	108.768
1997.243	108.686
1997.246	108.707
1997.248	108.81
1997.251	108.795
1997.254	109.13
1997.257	108.821
1997.259	109.255
1997.262	109.857
1997.265	110.45
1997.268	110.812
1997.270	110.824
1997.273	109.951
1997.276	107.608
1997.279	108.164
1997.281	108.399
1997.284	109.254
1997.287	109.085
1997.289	108.336
1997.292	108.123
1997.295	108.382
1997.298	108.153
1997.300	108.396
1997.303	108.377
1997.306	108.485
1997.309	108.807
1997.311	109.224
1997.314	109.339
1997.317	109.44
1997.320	109.56
1997.322	109.312
1997.325	109.155
1997.328	109.17
1997.330	109.252
1997.333	109.63
1997.336	110.14
1997.339	110.441
1997.341	110.573
1997.344	110.597
1997.347	110.545
1997.350	110.345
1997.352	110.053
1997.355	109.486
1997.358	108.998
1997.361	108.4
1997.363	108.498
1997.366	108.791
1997.369	108.091
1997.371	108.481
1997.374	108.573
1997.377	108.796
1997.380	109.135
1997.382	109.194
1997.385	109.261
1997.388	109.172
1997.391	109.175
1997.393	109.196
1997.396	109.327
1997.399	108.709
1997.402	108.805
1997.404	108.92
1997.407	109.265
1997.410	109.332
1997.413	109.391
1997.415	109.528
1997.418	109.687
1997.421	110.141
1997.424	110.318
1997.426	110.241
1997.429	110.182
1997.432	108.997
1997.435	108.678
1997.437	109.082
1997.440	108.864
1997.443	108.763
1997.446	108.714
1997.448	108.812
1997.451	108.759
1997.454	109.006
1997.456	108.895
1997.459	109.212
1997.462	109.141
1997.465	108.974
1997.467	109.459
1997.470	109.562
1997.473	109.344
1997.476	108.768
1997.478	108.77
1997.481	108.773
1997.484	108.759
1997.487	108.901
1997.489	108.797
1997.492	108.768
1997.495	108.977
1997.497	109.391
1997.500	109.385
1997.503	109.584
1997.506	109.627
1997.508	109.58
1997.511	109.306
1997.514	108.855
1997.517	108.761
1997.519	108.379
1997.522	108.033
1997.525	108.097
1997.528	108.396
1997.530	108.435
1997.533	108.745
1997.536	108.484
1997.538	108.682
1997.541	108.927
1997.544	108.559
1997.547	108.491
1997.549	108.445
1997.552	108.596
1997.555	108.852
1997.558	109.258
1997.560	109.534
1997.563	109.715
1997.566	109.972
1997.569	110.202
1997.571	110.274
1997.574	110.158
1997.577	110.346
1997.580	109.55
1997.582	109.113
1997.585	108.988
1997.588	109.163
1997.591	109.571
1997.593	109.516
1997.596	109.53
1997.599	109.479
1997.602	109.572
1997.604	109.4
1997.607	109.105
1997.610	109.62
1997.613	109.299
1997.615	109.639
1997.618	109.83
1997.621	109.932
1997.623	109.913
1997.626	110.024
1997.629	109.673
1997.632	109.494
1997.634	109.917
1997.637	109.789
1997.640	109.893
1997.643	110.246
1997.645	110.07
1997.648	110.228
1997.651	110.076
1997.654	110.059
1997.656	109.578
1997.659	109.499
1997.662	109.748
1997.665	109.467
1997.667	109.622
1997.670	109.984
1997.673	109.726
1997.676	109.103
1997.678	109.354
1997.681	109.699
1997.684	110.039
1997.687	110.04
1997.689	109.547
1997.692	109.494
1997.695	109.324
1997.698	109.614
1997.700	109.536
1997.703	109.598
1997.706	109.512
1997.708	109.499
1997.711	109.32
1997.714	109.104
1997.717	109.103
1997.719	109.535
1997.722	110.171
1997.725	110.987
1997.728	110.461
1997.730	109.784
1997.733	109.426
1997.736	109.251
1997.739	109.132
1997.741	108.956
1997.744	109.072
1997.747	109.281
1997.749	107.878
1997.752	107.981
1997.755	109.079
1997.758	109.346
1997.760	109.664
1997.763	109.805
1997.766	108.984
1997.769	108.715
1997.771	108.775
1997.774	107.813
1997.777	107.458
1997.780	108.305
1997.782	108.844
1997.785	109.603
1997.788	109.973
1997.790	110.379
1997.793	110.138
1997.796	109.621
1997.799	109.859
1997.801	110.186
1997.804	110.673
1997.807	110.39
1997.810	109.661
1997.812	109.16
1997.815	107.15
1997.818	107.13
1997.821	107.51
1997.823	107.949
1997.826	108.32
1997.829	108.842
1997.832	108.969
1997.834	109.603
1997.837	109.577
1997.840	109.853
1997.843	109.798
1997.845	108.702
1997.848	110.496
1997.851	107.376
1997.854	106.813
1997.856	107.394
1997.859	108.277
1997.862	108.199
1997.865	108.931
1997.867	109.257
1997.870	109.013
1997.873	109.01
1997.875	108.682
1997.878	108.555
1997.881	107.331
1997.884	106.964
1997.886	106.599
1997.889	106.751
1997.892	105.998
1997.895	104.816
1997.897	106.073
1997.900	107.069
1997.903	107.891
1997.906	108.342
1997.908	108.804
1997.911	109.185
1997.914	109.218
1997.916	109.228
1997.919	108.756
